acc_id,acc_date,acc_state,acc_city,fix_port,source,bus_type,industry_sector,device_category,device_type,tradename_or_generic,manufacturer,num_injured,age_youngest,gender,acc_desc,injury_desc,report,category,mechanical,op_error,employee,notes
919144,7/11/2008,CA,San Dimas,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Tube slide,tube slide,Pro Slide,1,41,M,Guest stated that a lifeguard slipped and fell while he was getting in their raft.,Pain to left arm.,,Load/Unload: scrape or stumble,,1,,
1005750,7/11/2008,WI,Green Bay,F,"Wisconsin Dept. of Commerce, Safety and Building Division",Amusement park,amusement ride,spinning,Roundabout,kiddie roundabout,Eyerly Aircraft Co.,1,,,"Child had hand outside of car, got pinched and run over by wheel. Parent took child to hospital.","Pinched and cut right middle finger, hand",,Entrapment or pinch-point,,,,
919192,7/8/2008,CA,Los Angeles,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Flume ride,flume ride,Arrow Dynamics,1,33,F,"Guest stated while riding, her boat was bumped from behind, which is normal operation for this ride.",Neck and back pain.  Treated at hospital.,,Collision: operator-controlled vehicles,,,,
919193,7/6/2008,CA,Los Angeles,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,looping coaster,Arrow Dynamics,1,39,F,"Guest rode the ride, then walked to main gate where she informed security officers that she was feeling head and chest pain.  Guest said that she had a history of cardiac and circulatory problems.",Head and chest pain.  Treated at hospital.,,Illness or neurological symptoms,,,,
919139,7/5/2008,CA,Palm Springs,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Water slide - undefined,waterslide,WhiteWater West Industries Ltd.,1,30,M,"Flipped out of tube in catch pool, jamming right finger on bottom.",Deformity of finger; possible fracture.,,"Fall: patron fell off inner tube, mat or board",,,,
919072,7/4/2008,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,looping coaster,Intamin AG,1,52,F,Guest stated her neck hurt after riding.,Neck pain.  Treated by private physician,,Body pain (normal motion),,,,
919207,7/4/2008,CA,Irvine,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Bowl slide,Aqua Drum,Amusement Leisure Worldwide,1,32,M,Caught ring on back of entry box.  Removed ring with snips.  Patient claimed no further need of treatment at time.  Park received letter from attorney one week later.,Finger injury.,,Entrapment or pinch-point,,,,
919152,7/3/2008,CA,San Dimas,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Mat slide,racing slide,Pro Slide,1,15,M,"Guest stated they were walking up the stairs, slipped and hit the back of his head.","1-inch laceration to back of head.  He left the park with friends, stating he will seek medical attention.",,Injured in queue or exit,,,,
919204,7/3/2008,CA,Los Angeles,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,other attraction,Simulator,motion simulator,SimEx-Iwerks,1,60,M,Guest reported to first aid and complained of chest pain.  Guest has history of hypertension.,Chest pain.  Treated at local hospital.,,Body pain (normal motion),,,,
919159,7/2/2008,CA,San Jose,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Body slide,body slide,Amusement Leisure Worldwide,1,3,F,"Guest's mother stated that she was assisting her daughter into the start area when she slipped and fell, hitting her chin.",Injury to chin.  Treated by personal physician.,,Load/Unload: scrape or stumble,,,,
919099,7/1/2008,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,steel sitdown coaster,In-house,1,40,M,Guest stated that firework debris hit his eye while riding attraction.,Eye injury.  Treated by private physician.,,Injured by foreign object,,,,
919149,7/1/2008,CA,San Dimas,F,California Division of Occupational Safety and Health,Water park,water park,wave device,Continuous wave,Flow Rider,Wave Loch / Flow Rider,1,14,M,Guest stated he was riding Flow Rider when his foot got caught under the matting.,Treated at local hospital.,,Entrapment or pinch-point,,,,"State investigators issued a requirement that the owner/operator develop a procedure for promptly notifying the manufacturer of any event, failure, or malfunction that reasonably appears to have an impact on patron safety and could occur in connection with other rides of the same design (see industry standards)."
919200,6/30/2008,CA,Los Angeles,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Shoot the chute,shoot the chute,Vekoma,1,12,M,Guest reported to guest relations appoximately 2 hours after riding to report neck and back pain.,Paramedics sent child to local hospital for further evaluation.  Guest left the hospital without receiving any treatment.,,Body pain (normal motion),,,,
1005749,6/29/2008,WI,Milwaukee,P,"Wisconsin Dept. of Commerce, Safety and Building Division",Carnival or rental,amusement ride,other attraction,Sky ride/ski lift,Sky Glider,"O.D. Hopkins Associates, Inc.",1,,F,Riders were told to raise their feet and they didn't. Rider's husband pushed her over too far when they were getting loaded. So her leg got caught under the chair and she hurt her back calf.,leg injury,,Load/Unload: scrape or stumble,,,,
919205,6/28/2008,CA,Vista,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Tube slide,tube slide,WhiteWater West Industries Ltd.,1,12,M,"Riding in a double tube.  Friend fell out, then victim fell forward, hitting his mouth near the end of the attraction.",Inner halves of 2 front teeth chipped off at root.,,"Fall: patron fell off inner tube, mat or board",,,,
919150,6/26/2008,CA,San Dimas,F,California Division of Occupational Safety and Health,Water park,water park,aquatic play,Aquatic play area,water play structure,Amusement Leisure Worldwide,1,4,F,Guest's mother stated that her daughter fell while she was helping her get into the start area for slide #2.,Guest's father stated that they would be taking their daughter to get checked out.,,Load/Unload: scrape or stumble,,,,
919146,6/25/2008,CA,San Dimas,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Bowl slide,bowl-type slide,Pro Slide,1,45,M,"Guest had completed the ride properly, but complained of neck pain.",Neck pain.  Guest's guardian stated that patron has Down Syndrome.  Guest was transported to local hospital to get checked out.,,Body pain (normal motion),,,,
919162,6/25/2008,CA,San Diego,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Flume ride,water coaster ride,Mack Rides,1,36,M,"Guest has Cerebral Palsey and cannot grasp with right hand.  When going down the first drop, he grabbed hat with left hand and braced himself with his right arm.  Hurt right pinky finger.",Injured finger.  Treated by personal physician.,,Impact: hit something within ride vehicle,,,,
919142,6/23/2008,CA,Carlsbad,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,spinning,Robotic ride,Robocoaster,Kuka,1,6,M,Guest claims that she and her son rode the attraction twice and suffered whiplash.,Whiplash.  Treated at hospital ER.,,Body pain (normal motion),,,,The alleged incident was not report to park first aid the day of the park visit.
919143,6/23/2008,CA,Carlsbad,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Boat ride,boat ride,SIB International,1,7,M,Child was stepping into a boat on the platform when he tripped on the edge of the boat and hit his head on the opposite edge of the boat.,Head injury.  Treated at local hospital.,,Load/Unload: scrape or stumble,,,,
919163,6/23/2008,CA,San Diego,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Flume ride,water coaster ride,Mack Rides,1,31,F,"Guest didn't recall anything specific on ride.  She said there were ""jerky sections"".  She felt pain immediately when she stood up after the ride was over.  She did not report incident to park on day of occurence.",Back pain.  Treated by personal physician.,,Body pain (normal motion),,,,
919195,6/23/2008,CA,Los Angeles,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,4th dimension coaster,Arrow Dynamics,1,22,F,Guest complained that her knee popped out while riding.  She stated she has a history of knee dislocation.,Dislocated knee.  Treated at hospital.,,Hyperextension or dislocation,,,,
919117,6/15/2008,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Boat ride,boat ride,In-house,1,48,M,Guest stated he felt dizzy and nauseous before and after riding.,"Dizziness, nausea.  Treated at local hospital.",,Illness or neurological symptoms,,,,
919120,6/15/2008,CA,Buena Park,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Rafting ride,rafting ride,Intamin AG,1,31,F,Patron slipped on wet surface and fell on right knee.,Knee injury.,,Load/Unload: scrape or stumble,,,,
919203,6/14/2008,CA,Los Angeles,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,LIM coaster,"Premier Rides, Inc.",1,15,F,"After exiting the ride, the guest reported right hip pain to park personnel.  Guest disclosed a per-existing medical condition in her right hip (not specified in the report).",Hip pain.  Treated at local hospital.,,Body pain (normal motion),,,,
918584,6/10/2008,CA,San Dimas,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Tube slide,tube slide,Waterworld Products Inc.,1,7,F,Guest stated upon entry into the splash pool of *** that she hurt her back.,back pain,,Body pain (normal motion),,,,
919141,6/8/2008,CA,Carlsbad,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,spinning,Robotic ride,Robocoaster,Kuka,1,52,F,"Guest stated that while getting on the ride, she did not notice the step down to the platform until stepping forward.  She then slipped, injuring her right foot and right arm while trying to catch her fall.",Injury to right foot and right arm.  Treated by onsite EMT in first aid.  An hour later she told park staff she would seek offsite treatment at the local hospital.,,Load/Unload: scrape or stumble,,,,
919202,6/3/2008,CA,Los Angeles,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,LIM coaster,"Premier Rides, Inc.",1,,M,"Park was notified via email of alleged ride-related incident.  Per guest:  ""restraining bar came up tight to our chests and when it came to a sudden stop I felt a jab in my left chest area"".  Guest visiting his personal physician upon returning home and was diagnosed with two rib fractures.","Two fractured ribs.  Guest did not report injury when it occurred.  Upon return home, guest saw his physician.  X-ray showed two fractured ribs.",,Restraint too tight,,,,
919084,6/2/2008,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,cars & track rides,Train/tram,train,In-house,1,35,F,"Guest stated as she stepped off train, she experienced back pain.",Back pain.  Treated at local hospital.,,Load/Unload: scrape or stumble,,,,
